,fips_x,median_household_income,unemployment_rate_x,no_health_insurance_p,income_below_poverty_p,vacant_housing_units_p,median_home_value,over25_bachelors_or_higher_p,pop_foreign_born_p,households_with_internet_subscription_p,median_age,total_population,population_density,black_african_american_p,pop_per_sq_mile,housing_per_sq_mile,n_hospital_beds_2017,n_hospitals_2017,total_hosp_ftes_2017,n_active_mds_2017,n_hospital_admissions_2017,prev_hosp_stays_rate_2017,n_patient_days_short_term_2017,n_medicare_bene_2017,n_medicare_eligible_2018,n_airborn_infec_iso_rooms_2017,n_critical_access_hosp_2017,n_critical_access_st_gen_hosp_2017,n_fqhcs_2018,n_hosp_airborn_infec_iso_rooms_2017,n_hosp_with_ct_2017,n_hosp_with_ed_2017,n_hosp_with_telehealth_eicu_2017,n_hosp_with_urgent_care_2017,n_65yo_below_poverty_level_2017,n_65yo_below_deep_poverty_2017,n_people_below_poverty_level_2017,n_person_below_deep_poverty_level_2017,n_short_term_comm_hosp_2017,n_short_term_gen_hosp_2017,n_skilled_nursing_2017,n_st_gen_hosp_lt50_beds_2017,n_st_gen_hosp_lt100_beds_2017,n_st_gen_hosp_lt200_bed_2017,n_st_gen_hosp_lt300_bed_2017,n_st_gen_hosp_gt300_bed_2017,n_hosp_telemed_chronic_care_2017,n_hosp_telemed_postdischarge_2017,p_65yo_below_poverty_level_2017,p_people_below_deep_poverty_2017,avg_hh_size_2010,census_pop_2000,dist_st_hosp_00_04_services_2017,dist_other_hosp_00_04_services_2017,dist_st_hosp_00_39p_util_rate_2017,dist_st_hosp_05_14_services_2017,dist_other_hosp_05_14_services_2017,dist_st_hosp_15_24_services_2017,dist_other_hosp_15_24_services_2017,dist_st_hosp_25_services_2017,dist_other_hosp_25_services_2017,dist_st_hosp_40_59p_util_rate_2017,dist_st_hosp_60_79p_util_rate_2017,dist_st_hosp_80p_util_rate_2017,n_ed_visits_st_hosp_2017,n_ed_visits_other_hosp_2017,n_licensed_beds_st_hosp_2017,n_licensed_beds_all_hosp_2017,n_households_2010,n_outpatient_visits_st_gen_hosp_2017,n_outpatient_visits_va_hosp_2017,n_male_60_64_2010,n_male_65_74_2010,n_male_75_84_2010,n_total_female_2017,n_total_male_2017,n_pop_2017,n_pop_65yo_2010,n_pop_2018,n_pop_65yo_2017,n_st_comm_hosp_admissions_2017,n_st_comm_hosp_beds_2017,n_st_gen_hosp_admissions_2017,n_st_gen_hosp_beds_2017,n_active_mds_total_2017,n_inpatient_beds_2017,n_medsurg_icu_beds_2017,n_cardiac_icu_beds_2017,n_other_icu_beds_2017,n_neonatal_icu_beds_2017,n_peds_icu_beds_2017,n_burn_icu_beds_2017,n_hosp_with_medsurg_icu_2017,n_hosp_with_cardiac_icu_2017,n_hosp_with_other_icu_2017,n_hosp_with_neonatal_icu_2017,n_hosp_with_peds_icu_2017,n_hosp_with_burn_icu_2017,n_hosp_nursing_home_beds_2017,n_fac_nursing_home_beds_2018,p_18_64_no_insurance_allincome,p_18_64_no_insurance_200poverty,p_18_64_no_insurance_400poverty,n_medsurg_card_other_icu_beds_2017,n_nursing_home_beds_2017,p_nonwhite,p_white,prop_diabetes,CHD_hosp,ob_prev_adj,hypertension_hosp,prop_edu_less_high_school,prop_edu_less_college,prop_food_stamp_SNAP_recip,median_HHI,income_inequal,prop_poverty,unemployment_rate_y,annual_PM2.5,prop_uninsured,prop_medicaid_eligible,n_households,avg_hh_size,n_65_living_alone,p_65_living_alone,n_hh_grandparents_with_under18,p_hh_grandparents_with_under18,n_hh_with_computer,p_hh_with_computer,n_hh_with_broadband,p_hh_with_broadband,n_usa_native,p_usa_native,gini_coef,p_hh_renter,ice_wb_income,p_group_quarters,premature_mort,severe_housing_problems,severe_housing_cost_burden,p_crowded_housing,high_housing_cost,empower_medicare_bene,empower_power_depend,county_name,case1,case2,case3,fips_y,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,total_1,total_2,total_3
171,48215,38398,7.4,30.5,31.2,13.7,84000,18.4,27.1,65.3,29.1,849389,2.09,0.4,493.2,158.1,2197,8,300,995,90917,5746.0,417357,43644.0,105884.0,126,0,0,10.0,5,5,5,0,1,19669,4340,263891,120193,6,5,21.0,0,0,1,1,3,1,1,51,145,355,569463.0,0,0,0,0,0,0,2,5,1,4,1,0,323526,38,2233,2357,216471,854904,0,13042,18193,10985,438957,421704,860661.0,72248,865939,93379,89664,2105,89117,2073,1013,2073,149,18,0,108,55,0,5,2,1,4,3,0,0,0.0,424.0,567.0,486.0,167,0.0,93.8500287,6.149971302999999,11.3,91.1,30.1,170.2,36.3,82.2,29.3,35.9,0.49,31.2,7.5,9.4,29.7,38.0,234879.0,3.58,15737.0,6.7,32498.0,13.83606027,196133.0,83.5,153425.0,65.3,618807.0,72.9,0.4907,31.9,0.12944963199999998,0.01133403,5602.931366,0.271917686,0.153130868,12.313621,72652.0,99428.0,2736.0,"Hidalgo County, Texas",1.1773168713039608e-07,1.1066778590257232e-05,8.771010691214508e-06,48215.0,3.0,2.6666666666666665,3.0,3.0,-0.8333333333333334,-5.666666666666667,-2.8333333333333335,-0.3333333333333333,2.8333333333333335,3.6666666666666665,3.5,3.3333333333333335,5.0,7.333333333333333,7.833333333333333,8.333333333333334,6.833333333333333,8.666666666666666,8.333333333333334,8.333333333333334,4.0,6.833333333333333,7.666666666666667,6.666666666666667,3.8333333333333335,6.166666666666667,9.5,7.5,2.8333333333333335,1.6666666666666667,0.3333333333333333,-2.3333333333333335,-5.666666666666667,-8.333333333333334,-14.166666666666666,-25.5,-30.333333333333332,-24.666666666666668,-24.166666666666668,-26.833333333333332,-26.333333333333332,-40.0,-41.333333333333336,-44.833333333333336,-37.833333333333336,-36.166666666666664,-34.833333333333336,-38.166666666666664,-38.166666666666664,-43.5,-46.5,-39.5,-39.833333333333336,-39.333333333333336,-38.833333333333336,-42.5,-40.0,-48.166666666666664,-35.666666666666664,-36.166666666666664,-33.0,-33.0,-35.166666666666664,-36.0,-38.666666666666664,-32.166666666666664,-32.0,-30.333333333333332,-30.833333333333332,-31.166666666666668,-31.0,-35.0,-27.833333333333332,-27.833333333333332,-26.666666666666668,-25.0,-25.0,-25.666666666666668,-37.333333333333336,-766.8333333333334,-628.1666666666666
172,51041,80214,4.9,7.6,7.1,4.8,231700,39.9,8.4,89.1,38.8,339447,3.09,22.5,747.1,289.5,163,2,78,972,9940,4032.0,35061,38354.0,63411.0,0,0,0,1.0,0,0,0,0,0,1903,717,23707,10909,2,1,5.0,0,0,1,0,0,0,0,16,33,269,259903.0,1,0,0,0,0,0,0,0,1,0,1,0,17766,0,0,28,115680,91592,0,8715,9161,4086,178053,165546,343599.0,32878,348556,49565,9940,163,9327,135,1018,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,109.0,277.0,189.0,0,0.0,37.65392075,62.34607925,9.2,74.4,29.1,153.8,8.1,61.6,8.1,76.3,0.409,7.0,3.6,9.3,8.1,12.0,123010.0,2.73,11105.0,9.0,7635.0,6.206812454,115338.0,93.8,109634.0,89.1,310991.0,91.6,0.4052,24.5,0.268246484,0.010964893,6173.485266,0.124834111,0.104547743,1.2009231000000002,31965.0,56746.0,1988.0,"Chesterfield County, Virginia",1.3256856004030085e-06,2.9312381608910965e-05,5.626798881710547e-05,51041.0,2.6666666666666665,-1.0,8.5,9.166666666666666,0.6666666666666666,-1.5,-2.3333333333333335,9.5,8.833333333333334,0.0,3.5,1.8333333333333333,4.166666666666667,5.833333333333333,4.5,6.5,7.166666666666667,11.5,7.666666666666667,3.5,2.1666666666666665,7.666666666666667,13.666666666666666,13.0,13.5,10.0,12.333333333333334,10.666666666666666,10.666666666666666,-9.0,1.8333333333333333,10.333333333333334,-2.3333333333333335,5.5,3.8333333333333335,-9.0,-16.666666666666668,-19.0,-3.5,-22.5,-11.5,-8.666666666666666,-9.666666666666666,-13.666666666666666,-12.666666666666666,-17.166666666666668,-19.666666666666668,-11.333333333333334,-13.0,-14.0,-17.5,-17.333333333333332,-5.666666666666667,-16.166666666666668,-9.5,-17.0,-12.833333333333334,-27.166666666666668,-20.666666666666668,-4.5,-14.666666666666666,-5.5,-9.0,-13.166666666666666,-15.666666666666666,-20.666666666666668,-2.3333333333333335,-4.5,-17.166666666666668,-16.166666666666668,-15.5,-19.666666666666668,-13.0,-1.8333333333333333,-0.16666666666666666,-24.333333333333332,-7.0,4.666666666666667,70.33333333333333,-280.5,-220.83333333333334
173,53053,67868,5.8,6.7,11.2,7.4,277000,26.4,9.8,85.6,36.1,859840,1.99,6.4,476.3,194.9,2435,8,2346,2033,87117,3518.0,405670,86248.0,157672.0,104,0,0,13.0,6,6,6,3,1,7619,2692,101328,48192,6,6,21.0,0,1,1,2,2,2,1,25,58,259,700820.0,0,1,0,0,0,0,0,6,1,1,1,4,352428,43448,1680,1762,299918,2179798,0,20146,22978,11772,440550,436214,876764.0,87785,891299,117898,73731,1368,81824,1493,2192,1493,139,37,83,65,3,0,6,2,2,3,1,0,0,0.0,85.0,153.0,127.0,259,0.0,30.95044424,69.04955576,9.0,61.6,31.0,125.7,8.8,74.0,16.6,64.3,0.428,12.1,5.2,7.1,6.5,21.6,317699.0,2.65,29963.0,9.4,17337.0,5.457052115,293782.0,92.5,271900.0,85.6,775356.0,90.2,0.426,38.3,0.236116576,0.021452828,6479.917864,0.176210946,0.15036485800000002,2.7800241000000003,111714.0,138290.0,5060.0,"Pierce County, Washington",7.32694454782285e-06,4.611323036844064e-05,2.366719389653889e-05,53053.0,-1.5,7.166666666666667,13.5,11.333333333333334,11.5,14.833333333333334,13.666666666666666,9.833333333333334,-3.8333333333333335,8.333333333333334,10.333333333333334,10.833333333333334,18.333333333333332,8.333333333333334,7.333333333333333,13.833333333333334,5.333333333333333,7.333333333333333,13.0,7.0,1.0,3.0,9.333333333333334,13.0,8.0,5.833333333333333,11.833333333333334,-4.333333333333333,-4.166666666666667,2.0,8.0,2.3333333333333335,4.5,5.666666666666667,4.0,-4.666666666666667,-7.833333333333333,-17.333333333333332,-19.666666666666668,-21.333333333333332,-25.666666666666668,-26.833333333333332,-28.666666666666668,-23.833333333333332,-27.0,-20.333333333333332,-15.333333333333334,-20.333333333333332,-21.0,-20.333333333333332,-20.0,-12.5,-14.666666666666666,-11.666666666666666,-8.833333333333334,-11.5,-17.166666666666668,-17.0,-12.833333333333334,-10.5,-11.0,-5.0,-9.166666666666666,-22.5,-9.166666666666666,-8.5,-15.666666666666666,-24.833333333333332,-15.666666666666666,-15.166666666666666,-15.666666666666666,-8.833333333333334,-11.5,-11.666666666666666,-12.666666666666666,-13.833333333333334,-5.833333333333333,-20.666666666666668,60.166666666666664,-383.6666666666667,-260.6666666666667
174,53061,82751,4.6,6.5,8.1,5.4,371600,31.9,15.7,89.1,37.8,786620,1.46,2.8,341.8,137.3,832,4,0,1103,46103,2886.0,217301,53485.0,132524.0,50,0,0,9.0,2,2,2,1,1,7061,2180,67118,33064,4,4,19.0,1,1,1,0,1,0,0,23,43,262,606024.0,2,0,0,0,0,0,0,2,0,2,2,0,160882,0,747,747,268325,740101,0,17914,19287,9240,399424,402209,801633.0,73544,814901,104535,46103,832,46103,832,1124,832,41,20,44,16,0,0,2,1,1,1,0,0,0,0.0,76.0,163.0,128.0,105,0.0,29.05334513,70.94665487,7.7,56.2,28.6,110.4,8.1,68.7,10.8,78.6,0.408,8.0,3.5,8.1,6.4,17.2,289737.0,2.68,25587.0,8.8,16573.0,5.720015048,273971.0,94.6,258078.0,89.1,662908.0,84.3,0.4046,33.2,0.323310451,0.013896163,5337.853796,0.16936291,0.137924736,2.905683,94304.0,114935.0,3741.0,"Snohomish County, Washington",3.2480740382904075e-05,7.964455518547711e-05,3.724797233734205e-05,53061.0,3.0,5.166666666666667,3.0,10.0,13.166666666666666,12.833333333333334,9.666666666666666,8.5,3.0,3.8333333333333335,6.166666666666667,9.5,13.333333333333334,5.333333333333333,8.5,6.833333333333333,-1.1666666666666667,3.6666666666666665,12.666666666666666,3.3333333333333335,-1.6666666666666667,2.1666666666666665,4.666666666666667,6.833333333333333,0.5,9.666666666666666,3.0,-8.666666666666666,1.6666666666666667,6.166666666666667,2.3333333333333335,-1.3333333333333333,5.666666666666667,3.5,-0.5,0.0,-13.5,-19.5,-24.166666666666668,-22.833333333333332,-28.833333333333332,-32.166666666666664,-30.833333333333332,-26.333333333333332,-29.833333333333332,-26.833333333333332,-21.333333333333332,-26.833333333333332,-30.5,-20.333333333333332,-26.333333333333332,-20.666666666666668,-20.333333333333332,-14.666666666666666,-14.166666666666666,-19.333333333333332,-18.666666666666668,-23.166666666666668,-20.833333333333332,-16.0,-13.833333333333334,-12.5,-21.0,-23.5,-15.166666666666666,-15.833333333333334,-22.166666666666668,-28.166666666666668,-22.166666666666668,-19.833333333333332,-17.666666666666668,-17.666666666666668,-20.833333333333332,-20.166666666666668,-14.5,-15.833333333333334,-13.5,-23.666666666666668,17.0,-478.1666666666667,-374.8333333333333
175,53067,69592,6.9,5.6,11.0,6.2,271300,35.7,7.8,86.6,39.0,274684,1.47,2.9,349.4,149.8,402,2,0,712,23767,2733.0,110362,31822.0,62309.0,17,0,0,7.0,1,1,1,0,0,2835,1105,30765,14495,2,2,7.0,0,1,0,0,1,0,0,27,54,246,207355.0,1,0,0,0,0,0,0,1,0,0,2,0,80978,0,390,390,100650,408608,0,7534,8618,4348,143322,137266,280588.0,32764,286419,46769,23767,402,23767,402,755,402,32,0,0,0,0,0,1,1,0,0,0,0,0,0.0,74.0,136.0,110.0,32,0.0,22.86545236,77.13454764,9.1,53.7,29.4,108.5,6.2,65.6,14.7,65.7,0.412,10.4,4.7,7.2,5.6,18.2,108070.0,2.51,11330.0,10.5,4642.0,4.295364116,99908.0,92.4,93607.0,86.6,253373.0,92.2,0.4091,36.3,0.259646525,0.013830438,5550.574185,0.166276917,0.139452303,1.947679,35453.0,55636.0,1883.0,"Thurston County, Washington",2.00230082567605e-06,1.2741914345211226e-05,5.460820433661953e-06,53067.0,-1.6666666666666667,3.6666666666666665,15.833333333333334,9.5,11.333333333333334,12.166666666666666,10.5,7.833333333333333,-1.3333333333333333,7.833333333333333,9.166666666666666,12.833333333333334,15.666666666666666,5.5,7.833333333333333,11.333333333333334,4.5,5.0,14.666666666666666,5.5,2.3333333333333335,2.1666666666666665,11.333333333333334,15.0,9.5,13.5,11.333333333333334,-2.8333333333333335,-6.5,-0.8333333333333334,10.666666666666666,-0.3333333333333333,1.8333333333333333,0.8333333333333334,0.3333333333333333,-8.0,-13.333333333333334,-19.333333333333332,-22.5,-21.333333333333332,-27.0,-29.833333333333332,-31.833333333333332,-28.166666666666668,-28.5,-25.333333333333332,-18.166666666666668,-23.833333333333332,-27.166666666666668,-25.0,-24.666666666666668,-16.166666666666668,-18.833333333333332,-14.666666666666666,-13.166666666666666,-16.666666666666668,-20.666666666666668,-27.666666666666668,-17.166666666666668,-17.0,-14.5,-13.333333333333334,-17.0,-24.0,-20.666666666666668,-15.333333333333334,-20.333333333333332,-26.166666666666668,-17.333333333333332,-21.166666666666668,-22.333333333333332,-19.166666666666668,-16.333333333333332,-16.5,-16.833333333333332,-17.166666666666668,-12.5,-26.166666666666668,47.833333333333336,-461.1666666666667,-371.0
176,53011,71636,5.4,6.3,9.3,4.5,296800,29.8,10.4,88.7,38.2,465384,2.86,1.6,676.2,266.2,623,2,0,841,34462,3813.0,149064,28507.0,91116.0,41,0,0,5.0,2,2,2,0,1,4605,1783,46542,20782,2,2,8.0,0,0,0,1,1,0,0,28,46,267,345238.0,0,0,0,0,0,0,0,2,0,0,2,0,146675,0,670,670,158099,559461,0,11712,13582,6109,239680,234963,474643.0,48710,481857,70927,34462,623,34462,623,862,623,40,24,16,30,24,0,2,1,1,2,1,0,0,0.0,88.0,168.0,133.0,80,0.0,20.07919362,79.92080638,9.0,65.7,27.9,128.2,8.0,71.0,14.7,68.9,0.4270000000000001,9.0,5.0,8.3,6.5,21.8,171522.0,2.69,16979.0,9.9,9583.0,5.587038397000001,161729.0,94.3,152217.0,88.7,416894.0,89.6,0.4266,33.5,0.29163605800000003,0.00875621,5412.662882,0.164860872,0.129969243,2.7999547,53551.0,81409.0,3210.0,"Clark County, Washington",1.3966960617468585e-06,2.2239698829353822e-05,9.561996115036185e-06,53011.0,-5.0,8.333333333333334,14.166666666666666,9.5,14.166666666666666,13.166666666666666,11.166666666666666,18.666666666666668,0.3333333333333333,6.833333333333333,11.0,15.333333333333334,19.833333333333332,9.0,0.8333333333333334,7.833333333333333,4.666666666666667,11.666666666666666,19.333333333333332,12.166666666666666,-2.8333333333333335,1.1666666666666667,10.833333333333334,20.833333333333332,20.333333333333332,14.5,15.0,-1.5,-9.5,-1.5,15.833333333333334,6.666666666666667,11.333333333333334,9.833333333333334,4.0,5.666666666666667,-2.1666666666666665,-13.0,-22.5,-15.5,-19.0,-29.5,-27.0,-23.833333333333332,-22.833333333333332,-19.666666666666668,-17.0,-20.5,-22.333333333333332,-17.333333333333332,-13.0,-9.333333333333334,-11.0,-4.166666666666667,-5.166666666666667,-11.5,-9.5,-17.5,-6.166666666666667,-8.0,-9.0,-6.0,-7.5,-24.666666666666668,-12.166666666666666,0.0,-15.166666666666666,-21.0,-12.833333333333334,-18.833333333333332,-10.166666666666666,-6.166666666666667,-6.833333333333333,-5.833333333333333,-6.0,-6.333333333333333,-9.833333333333334,-17.166666666666668,137.0,-338.1666666666667,-209.66666666666666
177,53057,62865,5.8,7.7,12.8,10.3,286200,26.3,10.4,86.3,41.5,123907,0.28,0.7,67.5,29.7,241,3,0,264,11557,2908.0,48097,20164.0,32233.0,6,1,1,4.0,2,2,2,0,1,1694,416,17169,7841,3,3,5.0,2,0,1,0,0,0,0,18,65,253,102979.0,1,0,1,0,0,0,0,2,0,2,0,0,162853,0,68,68,45557,810668,0,3728,5018,2720,63391,62228,125619.0,18876,128206,25393,11557,241,11557,241,270,241,9,0,0,0,0,0,2,0,0,0,0,0,0,0.0,106.0,172.0,148.0,9,0.0,24.58309283,75.41690717,8.8,50.8,27.5,96.7,10.7,74.4,16.6,60.4,0.441,11.3,5.2,7.5,8.5,24.6,47937.0,2.55,5541.0,11.6,3049.0,6.3604314,43723.0,91.2,41378.0,86.3,110985.0,89.6,0.4427,32.5,0.231866825,0.014720718,6292.164238,0.208442408,0.158360181,5.4624958,16403.0,29630.0,1054.0,"Skagit County, Washington",1.3316438942109808e-05,5.730104029635129e-05,6.214338172984578e-05,53057.0,7.333333333333333,13.666666666666666,10.0,15.333333333333334,13.166666666666666,11.666666666666666,9.166666666666666,7.833333333333333,4.5,3.8333333333333335,8.666666666666666,11.666666666666666,10.666666666666666,8.666666666666666,14.833333333333334,13.0,0.8333333333333334,10.666666666666666,14.666666666666666,3.5,8.5,7.833333333333333,18.833333333333332,12.166666666666666,11.666666666666666,13.833333333333334,9.0,4.833333333333333,4.166666666666667,20.333333333333332,10.166666666666666,6.833333333333333,12.0,6.666666666666667,9.0,7.333333333333333,-3.1666666666666665,-15.833333333333334,-15.833333333333334,-14.833333333333334,-27.0,-28.833333333333332,-32.0,-25.5,-27.0,-21.0,-16.166666666666668,-23.166666666666668,-25.333333333333332,-19.333333333333332,-22.833333333333332,-16.166666666666668,-13.833333333333334,-8.666666666666666,-10.833333333333334,-14.833333333333334,-12.333333333333334,-16.166666666666668,-15.833333333333334,-8.333333333333334,-7.666666666666667,-5.833333333333333,-13.0,-13.5,-5.333333333333333,-10.0,-14.666666666666666,-23.666666666666668,-16.166666666666668,-13.0,-17.5,-8.166666666666666,-16.5,-11.0,-11.166666666666666,-11.666666666666666,-6.5,-21.5,162.33333333333334,-391.6666666666667,-251.0
178,55079,48742,6.2,7.8,19.9,8.7,153600,30.5,9.0,76.3,34.7,954209,15.26,26.1,3926.0,1731.8,3629,17,4129,3466,145694,5361.0,798649,71352.0,160544.0,161,0,0,14.0,6,7,7,5,3,13027,4191,191973,84036,12,9,35.0,1,0,2,2,4,2,0,36,90,241,940164.0,2,0,0,0,2,0,4,7,2,3,5,1,578027,78425,2916,3311,383591,4822846,1669595,21175,22873,14827,491147,460938,952085.0,109133,948201,126081,124772,2728,125441,3095,3522,3095,128,74,102,118,0,0,5,3,5,4,0,0,0,50.0,99.0,160.0,135.0,304,50.0,48.12154807,51.87845193,10.1,88.3,33.5,167.8,12.6,69.9,27.3,47.7,0.479,19.8,3.5,11.5,7.8,36.0,382070.0,2.44,42842.0,11.2,17032.0,4.457821865,325397.0,85.2,291526.0,76.3,868088.0,91.0,0.479,50.5,0.055097233,0.024014655,8680.680718000001,0.220504827,0.190524335,2.4815001,144410.0,145106.0,5639.0,"Milwaukee County, Wisconsin",1.0689482073633764e-05,7.686995197068986e-05,7.35687883891265e-05,55079.0,2.8333333333333335,4.333333333333333,-6.166666666666667,5.5,-1.0,-2.3333333333333335,1.3333333333333333,13.0,18.0,2.0,0.0,1.3333333333333333,2.8333333333333335,5.0,12.166666666666666,30.166666666666668,7.166666666666667,5.833333333333333,9.166666666666666,5.5,6.166666666666667,22.166666666666668,42.666666666666664,-2.1666666666666665,8.333333333333334,5.0,9.0,9.333333333333334,0.3333333333333333,6.833333333333333,-4.833333333333333,0.5,-16.166666666666668,-18.833333333333332,-14.666666666666666,-14.333333333333334,-19.666666666666668,-17.166666666666668,-16.333333333333332,-14.0,-29.0,-23.666666666666668,-30.833333333333332,-29.0,-23.5,-26.0,-12.833333333333334,-9.166666666666666,-9.833333333333334,-15.833333333333334,-10.0,-17.5,1.5,-25.0,-23.333333333333332,-19.5,-10.5,-25.5,-26.5,-25.333333333333332,-21.5,-17.5,-19.666666666666668,-6.166666666666667,-8.166666666666666,-13.166666666666666,-16.833333333333332,-21.833333333333332,-24.666666666666668,-18.666666666666668,-18.0,5.833333333333333,-20.166666666666668,-20.666666666666668,-28.333333333333332,-12.833333333333334,-6.333333333333333,9.166666666666666,17.166666666666668,-369.8333333333333,-311.3333333333333
179,55133,84331,2.9,2.9,4.9,4.3,272100,43.8,5.2,88.8,43.2,398879,2.8,1.6,709.4,292.7,1029,9,1663,1878,44009,3290.0,124899,42713.0,87752.0,87,0,0,1.0,5,5,5,5,0,3396,1577,19634,8886,6,5,17.0,0,2,1,2,0,2,0,24,23,252,360767.0,0,0,1,0,2,0,2,5,0,4,0,0,119901,0,1069,1137,152663,680988,0,11795,13502,8028,203689,196932,400621.0,55688,403072,72379,33450,775,32555,735,1903,735,1,0,73,34,0,0,2,2,5,4,0,0,0,0.0,44.0,152.0,96.0,74,0.0,11.06204351,88.93795649,7.8,69.9,25.7,134.1,4.0,57.1,4.4,82.1,0.44,5.2,2.5,11.3,3.6,10.5,157548.0,2.5,18282.0,11.6,4048.0,2.569375682,146080.0,92.7,139890.0,88.8,378132.0,94.8,0.4462,23.6,0.383153071,0.01290617,4632.561237,0.120943287,0.104413895,0.9853754,39553.0,81843.0,2350.0,"Waukesha County, Wisconsin",3.885890207305975e-06,2.231253086775689e-05,1.7298478987362082e-05,55133.0,5.833333333333333,3.8333333333333335,-2.5,5.0,-1.1666666666666667,1.0,1.6666666666666667,12.833333333333334,12.833333333333334,1.6666666666666667,0.8333333333333334,-1.3333333333333333,1.0,1.3333333333333333,7.333333333333333,20.666666666666668,2.6666666666666665,2.5,3.3333333333333335,2.5,4.833333333333333,15.166666666666666,25.833333333333332,-3.3333333333333335,10.5,2.3333333333333335,10.833333333333334,10.166666666666666,3.8333333333333335,7.0,1.0,8.5,-14.666666666666666,-15.166666666666666,-11.333333333333334,-6.666666666666667,-20.0,-10.333333333333334,-7.5,-3.8333333333333335,-21.333333333333332,-14.0,-29.0,-31.0,-15.5,-18.166666666666668,-5.166666666666667,6.833333333333333,3.3333333333333335,-4.166666666666667,3.3333333333333335,-7.833333333333333,13.5,-19.333333333333332,-13.833333333333334,-8.5,3.1666666666666665,-27.166666666666668,-23.333333333333332,-20.0,-17.666666666666668,-10.666666666666666,-13.666666666666666,5.333333333333333,-0.8333333333333334,-7.0,-9.333333333333334,-15.0,-13.666666666666666,-8.666666666666666,-5.833333333333333,16.666666666666668,-15.833333333333334,-10.0,-26.5,-3.1666666666666665,6.833333333333333,24.166666666666668,24.333333333333332,-196.16666666666666,-148.16666666666666
180,55025,70541,3.1,4.3,11.9,4.4,252300,50.7,8.6,86.9,34.9,529843,1.71,5.0,407.7,180.4,1695,8,1077,3222,73465,3736.0,345951,53557.0,87795.0,183,1,1,4.0,3,4,4,4,1,3464,1106,63003,32275,5,5,18.0,1,1,0,1,2,1,0,18,63,233,426526.0,1,0,0,0,2,0,1,4,0,1,4,0,179690,0,1155,1213,203750,1801286,474815,12097,12489,6567,269753,266663,536416.0,50144,542364,70829,69830,1257,71572,1319,3285,1319,69,45,28,84,21,7,4,3,2,3,2,1,0,0.0,59.0,137.0,102.0,142,0.0,19.5083007,80.49169930000002,6.1,56.6,23.9,111.1,4.4,50.0,8.9,70.8,0.448,10.9,2.2,9.4,4.8,15.2,219490.0,2.35,19007.0,8.7,4468.0,2.035628047,206690.0,94.2,190731.0,86.9,484189.0,91.4,0.4457,42.0,0.292418789,0.026222862000000003,4802.832562,0.163536461,0.13998753,1.9743695,68246.0,78773.0,2561.0,"Dane County, Wisconsin",6.60573037673424e-06,2.4724305124348154e-05,8.77618464337549e-06,55025.0,4.833333333333333,5.0,-8.5,4.0,-1.6666666666666667,-2.0,2.3333333333333335,10.333333333333334,16.333333333333332,0.6666666666666666,-0.6666666666666666,0.8333333333333334,2.5,3.1666666666666665,8.666666666666666,18.833333333333332,1.5,1.5,4.833333333333333,1.1666666666666667,5.5,14.166666666666666,27.333333333333332,-5.666666666666667,7.666666666666667,3.6666666666666665,5.666666666666667,7.833333333333333,-0.6666666666666666,0.5,-8.333333333333334,0.6666666666666666,-23.166666666666668,-26.0,-21.0,-14.666666666666666,-25.666666666666668,-19.166666666666668,-18.833333333333332,-22.833333333333332,-29.5,-21.5,-38.166666666666664,-37.666666666666664,-15.5,-28.5,-11.333333333333334,-11.0,-17.5,-16.166666666666668,-10.166666666666666,-23.166666666666668,-2.8333333333333335,-29.5,-27.0,-18.5,-18.833333333333332,-37.666666666666664,-30.0,-29.666666666666668,-22.833333333333332,-19.833333333333332,-19.0,-10.833333333333334,-7.166666666666667,-20.333333333333332,-16.166666666666668,-17.833333333333332,-20.666666666666668,-16.166666666666668,-13.5,4.666666666666667,-21.166666666666668,-19.0,-30.0,-5.333333333333333,-2.1666666666666665,3.8333333333333335,-65.33333333333333,-436.1666666666667,-313.1666666666667
